date;00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2016-04-19;172.992105;157.390695;137.017089;142.248150;169.229421;176.846571;188.960607;202.451229;206.397477;201.533499;192.172671;187.400466;184.922595;184.096629;182.903589;182.352960;179.783307;180.058635;187.859322;191.713788;194.375214;194.283441;184.739040;177.397209
2016-04-20;175.404693;172.747055;151.210950;160.283607;170.730900;183.286000;198.223800;211.970250;214.169700;213.344913;210.962186;205.555249;198.773676;197.582299;197.215736;197.673951;197.857237;203.080888;206.563331;210.137399;211.695330;212.795037;210.045756;198.773676
2016-04-21;194.068476;188.282250;183.047085;179.832510;182.220480;193.884804;201.048696;210.784284;213.907014;209.773980;207.937071;204.263280;201.507939;200.589480;199.854720;197.925966;195.997230;195.629841;195.262470;195.078780;196.456446;197.374905;191.772351;184.792149
2016-04-22;179.472275;174.263567;173.258367;172.618700;176.639473;191.443204;196.469150;206.795194;209.171100;208.988356;208.896975;207.709013;206.246917;203.322725;200.489923;198.114008;196.651912;198.114008;198.570913;199.393342;200.033000;201.403733;199.119208;195.646721
2016-04-23;197.291579;195.098435;191.991481;191.808719;191.808719;190.986290;192.356996;196.286388;204.876202;212.186673;213.100492;212.003929;207.069346;195.189825;186.874154;185.046525;185.868954;186.874154;192.539767;205.150354;212.278063;212.369444;209.993538;201.129581
2016-04-24;195.829483;186.965517;186.600002;187.513812;188.427631;189.706956;187.422431;191.900100;194.641521;196.834683;195.463950;194.458777;193.910473;192.265633;191.077671;189.798337;190.346623;191.717338;191.991481;200.672667;213.374635;215.019502;213.100492;210.450452
2016-04-25;206.581911;196.509211;190.648740;189.000471;191.564440;208.871161;220.775279;252.183789;275.259411;255.388721;247.696841;236.433740;232.129950;232.954089;223.339221;217.478750;217.753469;223.797089;222.240390;223.980211;228.467159;233.778219;221.507839;210.336281
2016-04-26;199.659636;191.329050;191.878311;188.765799;192.885315;208.081785;223.186701;237.833910;256.692189;245.340591;236.460735;229.777950;229.961049;229.137144;226.482330;223.919061;221.081175;224.102160;223.827534;223.369800;224.102160;227.306235;223.095174;212.567481
2016-04-27;204.022151;198.800219;198.525371;195.502142;198.250523;210.801513;217.214414;237.735744;268.426081;255.875109;234.987345;228.207983;221.795064;221.153773;215.840219;214.557646;215.565398;220.146048;228.299596;224.818311;221.153773;226.742175;223.260890;215.748606
2016-04-28;208.026721;206.191452;206.283224;206.833811;212.523108;222.617038;224.911113;273.545494;340.257222;312.911812;274.646659;263.176284;240.052008;229.223974;236.381488;224.635824;223.259379;223.167616;221.332365;221.332365;222.708801;223.993483;222.066469;217.661827
2016-04-29;204.649848;198.965139;196.764585;197.131350;198.323298;204.466461;209.784423;236.465940;242.884161;212.901849;206.391939;201.440724;202.082565;200.432163;198.690063;201.165675;202.449312;204.833226;206.758686;206.942073;206.575326;205.750125;203.182824;200.615523
2016-04-30;203.732949;201.532422;200.707212;201.349035;201.532422;200.707212;197.864862;207.033762;208.592475;218.128140;219.595164;215.194074;205.750125;201.807489;196.947972;194.105613;197.498115;204.833226;219.136710;218.128140;217.761375;220.053600;217.761375;213.635361
2016-05-01;205.383360;187.687374;183.561378;183.928125;183.928125;183.744765;183.653076;189.337785;192.546900;197.773173;203.824647;204.099714;199.331886;194.380689;191.996775;190.621440;190.804800;194.197302;202.082565;216.110973;223.629462;230.414448;226.471839;219.045012
2016-05-02;201.782994;190.307619;187.186308;187.553529;188.930574;210.963294;231.986181;317.271177;320.943279;287.802405;259.710696;247.041873;232.169796;230.150121;226.018995;225.559971;222.714078;221.704245;220.327200;221.520630;220.051782;221.245230;216.930480;206.923971
2016-05-03;200.763375;194.855864;194.209729;191.994391;195.317380;207.778555;219.316680;248.669679;272.576674;260.115490;255.407935;254.761800;237.408451;230.947110;224.485760;222.455050;220.701255;224.947294;225.408810;226.608766;225.870326;230.300984;225.593429;219.039765
2016-05-04;206.472279;198.783971;196.838750;196.097710;200.173439;218.514170;231.575000;314.293590;333.190119;300.676971;264.088130;251.397811;235.558090;225.739319;222.404630;218.977311;221.200431;226.943500;235.558090;234.168649;228.703479;229.907660;225.461420;220.644660
2016-05-05;214.033409;202.368959;196.814450;187.556950;183.205934;187.649525;189.223309;191.907975;196.907025;198.017916;197.184741;195.425834;193.481750;190.241616;186.168334;182.095025;182.465316;188.575284;197.925341;216.718075;215.792316;218.847291;217.736400;200.147159
2016-05-06;192.276969;176.972724;171.222029;169.181472;177.250992;196.265348;213.146394;221.215905;232.717277;235.685373;219.824619;212.126120;206.468178;203.685579;200.068221;193.575520;191.627698;202.665305;212.218855;211.105828;206.653693;204.891377;202.201531;193.946523
2016-05-07;183.743684;156.752570;138.665735;135.790392;138.758488;140.984560;150.909131;179.198796;184.949491;186.433530;188.010331;185.320494;184.856729;179.848058;173.633607;172.056806;168.346695;178.642278;184.763976;198.676926;184.856729;183.743684;182.908907;168.995957
2016-05-08;140.706301;129.761447;106.758703;70.770539;65.205359;55.744553;70.492280;129.390435;157.123591;172.427827;185.691506;183.001669;178.364019;171.407544;167.140906;163.523530;159.349654;164.358307;166.306129;179.477055;179.940820;185.691506;186.619045;173.077098
2016-05-09;146.049750;121.476300;115.819770;114.892470;136.591290;186.850950;207.066090;239.057949;262.054980;259.736730;224.684790;210.404379;207.529731;205.860609;204.284199;204.191460;203.542359;211.053480;212.073519;211.517121;207.993390;210.497109;205.211481;197.607621
2016-05-10;195.668802;189.452676;181.937667;179.339874;184.349895;200.029359;211.255506;242.521683;305.610723;290.024028;271.004529;231.202776;217.657179;216.543852;217.193298;217.935522;214.317180;215.244969;212.368833;210.513291;208.564944;208.379379;206.245494;200.493267
2016-05-11;195.875360;186.304591;182.309049;177.570129;184.632049;201.729311;222.357560;327.728840;367.963181;324.662471;273.277720;228.397360;219.848720;218.083231;215.760231;214.087689;212.972640;217.061129;219.477049;217.897409;216.782360;216.596511;206.561160;192.251489
2016-05-12;181.242750;167.486890;160.608969;165.349164;173.621260;184.960550;214.517060;280.600964;316.477716;287.757711;268.889885;250.486784;235.987346;230.038875;230.038875;233.013115;233.663721;255.319906;276.883164;261.640175;236.173245;230.782435;223.346844;216.190070
2016-05-13;208.025541;199.723185;196.271649;191.700666;197.111196;212.783076;225.003429;329.016195;375.098976;356.628555;324.631791;279.295299;260.265150;246.645549;230.227380;222.018291;219.499614;219.966030;222.671304;222.111576;220.805595;219.219750;216.607761;207.838989
2016-05-14;195.898500;185.450571;179.293761;176.868351;172.110834;175.282524;172.204101;186.570000;190.581255;200.562750;202.428459;201.309030;197.204481;193.379805;189.368541;186.943149;186.849864;189.555120;191.234250;193.193226;190.861101;192.726810;206.626275;192.353679
2016-05-15;190.487970;181.999035;177.148215;174.722805;168.659280;168.379416;166.980150;173.136951;180.040041;188.995410;191.980530;191.607399;188.808840;186.943149;185.170725;184.144590;185.823720;188.715555;190.954386;199.723185;202.335174;207.185976;206.812845;202.801590
2016-05-16;200.652130;187.860449;174.321790;172.921240;172.547760;184.685869;199.158210;205.694119;210.455989;213.910670;215.778079;218.018950;213.817300;211.669790;208.962051;209.335540;208.868699;212.416750;222.220591;226.795739;226.142131;224.554841;221.286909;213.817300
2016-05-17;215.547456;210.871806;206.570217;201.988080;203.203749;214.238283;234.156561;283.811955;339.639216;285.027624;264.641781;259.872636;242.572731;238.738698;246.313242;251.830509;243.227313;252.017544;244.162452;246.032694;251.924031;255.945090;242.105148;225.927408
2016-05-18;221.934825;219.503166;216.229809;209.215434;212.769375;224.272950;261.028275;338.279906;369.236700;330.236784;304.704469;289.740450;291.049809;288.992250;288.711684;283.567800;285.905925;296.380734;309.100116;318.920231;308.632500;308.164884;284.409525;248.215359
2016-05-19;229.399632;214.687319;208.315107;205.691264;208.877370;223.964510;288.811138;369.213479;431.061400;413.537826;421.690500;420.847119;375.491963;365.090255;327.981500;309.801963;299.025419;303.148596;310.926462;322.733787;287.311794;288.436311;275.129633;234.647345
2016-05-20;224.049681;215.439576;201.869316;199.716792;201.401376;217.404924;246.697977;284.226765;274.587192;270.188565;251.190192;243.141624;233.876412;227.418831;226.670127;226.482969;227.886780;233.595639;230.788008;231.349527;229.664961;231.068781;229.197012;224.330427
2016-05-21;224.891973;219.838212;211.508880;203.553900;201.027024;196.628388;202.150080;215.907516;219.838212;219.744624;219.744624;218.527980;214.222923;212.631927;205.893600;204.489780;202.992381;207.203823;221.054865;227.793192;223.862496;223.675320;223.394565;219.183096
2016-05-22;205.332081;196.628388;189.983631;191.200284;192.042576;186.427296;185.491416;194.569461;210.760176;218.715165;221.242023;219.370281;215.720331;213.099876;210.479412;207.578184;207.484596;204.396192;204.583377;217.311327;221.897139;223.207380;223.113792;214.316520
2016-05-23;206.222080;194.542080;182.301440;176.695040;181.834231;199.961600;233.226231;242.103040;250.232329;252.661769;254.437120;249.671671;240.421120;246.868480;242.850560;240.981769;236.683520;240.794880;238.272000;235.562231;226.311671;224.723191;223.134711;212.202231
2016-05-24;199.799811;195.984351;186.026940;182.583729;188.911791;205.755669;222.971751;233.766729;239.815620;239.815620;239.815620;240.746229;240.932331;239.536440;241.304580;239.164209;234.418149;238.140540;236.186271;234.138960;227.810880;227.159460;223.250940;216.271440
2016-05-25;200.496755;195.586270;193.455279;188.822729;194.011203;206.148475;224.771326;236.723296;240.521987;240.058741;245.895763;239.780779;247.656123;241.819110;242.467667;233.758473;231.256887;242.652978;236.352701;238.483674;229.311225;224.493373;221.065295;209.761855
2016-05-26;211.372120;209.050370;208.586011;208.586011;209.700460;215.644131;237.097119;247.591420;264.308011;259.478789;243.319409;235.889800;242.297830;236.261289;234.961091;237.561460;239.233120;254.370921;249.727421;243.505131;241.183381;240.997659;240.068950;225.395490
2016-05-27;219.171645;211.757805;203.417244;190.999062;201.007746;217.318194;238.262274;260.689140;320.926608;309.713147;298.036368;297.665667;274.682763;252.070569;246.880863;242.895924;246.973545;249.012360;242.525241;238.447629;233.350614;234.277353;238.076946;226.863504
2016-05-28;221.673816;218.708280;211.201776;205.178013;201.007746;203.046543;209.070279;217.225521;237.613563;243.729981;226.678149;218.800962;214.259985;209.440980;204.621984;202.953870;205.548714;212.869872;228.068262;239.003676;231.126471;227.882907;216.391455;206.938809
2016-05-29;192.111129;186.180057;170.147637;160.694982;158.007456;144.199188;151.520355;178.117497;201.934476;206.475453;210.182364;210.182364;210.553047;208.606923;203.509899;197.393481;198.598239;206.197425;209.255634;209.070279;211.016421;213.518601;211.387104;185.438673
2016-05-30;167.743810;131.540110;116.687310;104.712240;112.788450;182.967921;227.062171;241.172340;263.173050;261.594940;261.037969;251.105141;242.100640;235.881030;232.446329;229.011610;228.454639;230.775389;231.239530;232.539141;230.868219;226.041050;217.222200;203.669029
2016-05-31;196.690470;178.851750;152.744049;149.492190;160.827201;199.756500;224.284731;284.397519;324.720459;321.654411;316.823081;324.627531;297.219090;282.632220;278.265459;267.766620;271.854660;293.595600;306.138459;285.791160;275.663970;272.412120;260.612541;227.908239
2016-06-01;217.328232;202.480872;195.521172;186.334368;187.262328;216.029097;272.541861;347.892223;379.257243;380.463600;375.267015;375.916577;340.004535;297.967965;286.739640;268.737207;260.942361;279.408765;303.071736;305.484413;287.203629;274.397772;279.872736;241.269600
2016-06-02;209.126250;192.860875;186.447661;185.890000;188.306570;213.029940;269.819344;352.912174;376.613140;361.648995;353.191000;338.040956;305.510206;285.991765;279.950349;263.777901;250.300885;266.380370;295.936880;306.346711;297.052211;273.815961;271.027620;228.551755
2016-06-03;219.844270;200.767640;196.507801;191.136711;193.544450;208.361250;254.293321;328.284734;371.160859;369.771765;337.452611;330.044211;286.334660;263.553821;239.846950;233.920230;236.050145;259.294000;294.669110;303.744391;289.112801;277.166765;283.649106;261.609125
2016-06-04;219.659051;214.936196;200.304606;197.156054;196.878230;197.248641;199.378574;217.621750;254.571145;268.369290;245.958871;249.200055;244.106789;220.029480;219.844270;221.140731;223.918890;239.939555;261.053504;278.463235;276.611144;276.703731;280.037520;267.443231
2016-06-05;226.234015;204.194016;190.488485;182.802270;184.283950;174.004804;186.784285;204.842269;230.216039;248.181391;259.664429;260.960890;260.775680;255.589800;246.792325;241.513840;240.680395;245.958871;243.180730;255.034179;267.165425;269.850961;284.667770;258.645765
2016-06-06;227.359140;215.616720;207.202860;200.730651;200.915580;215.061960;277.195080;326.291349;349.683720;323.055231;301.142220;295.317249;279.691500;281.633151;276.825249;280.616100;286.533540;320.651280;358.374942;379.640769;344.968269;316.213209;312.607269;266.192349
2016-06-07;229.211430;221.740161;219.249726;213.069780;217.128261;243.600558;280.495758;330.396516;373.102719;369.320961;368.952000;368.398563;368.121858;333.255903;329.935326;294.515934;283.262889;296.360703;332.241276;354.931824;321.910638;304.108695;300.603642;254.023461
2016-06-08;239.751234;220.464078;210.682089;200.069544;198.777591;220.648653;260.330334;294.198195;328.527462;308.871210;311.362860;304.441635;277.402689;279.340641;284.877630;278.140953;273.065397;269.558634;286.723281;300.104316;289.307205;285.800442;278.325528;244.549950
2016-06-09;218.788911;202.150980;192.353064;190.227114;195.126072;218.419170;265.467567;313.994910;398.201382;406.705200;396.445128;382.672638;331.464747;323.423085;338.951793;329.800944;306.415413;303.919713;316.583025;330.540390;311.499219;303.457557;288.760692;269.257320
2016-06-10;227.208830;217.885530;200.917106;186.279534;201.383280;231.590772;276.902019;324.171141;370.974116;395.214678;390.646289;314.941065;305.804231;305.617765;304.592192;304.778668;296.574164;296.760639;308.787687;310.279415;298.905007;295.268911;306.363647;281.283961
2016-06-11;249.677983;231.124616;228.420850;224.691530;218.071978;217.699055;225.344161;260.679459;287.717047;300.117018;303.659881;300.023794;296.108008;289.208766;286.225319;285.479455;288.929067;298.905007;297.599736;300.676425;304.126037;295.641834;295.548619;286.505009
2016-06-12;259.653905;243.897528;231.590772;231.311064;230.285519;230.751675;231.311064;233.828364;255.738119;269.163680;283.148630;285.852378;284.453883;275.783214;277.461408;276.902019;282.682456;291.166659;303.566657;303.846347;300.023794;303.380191;294.429814;276.156155
